Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
31-JAN-2014,17.25,17.33,16.64,16.82,17.25,-0.43,-2.49
03-FEB-2014,16.82,18.34,16.82,18.27,16.82,1.45,8.62
04-FEB-2014,18.27,19.82,18.05,18.69,18.27,0.42,2.30
05-FEB-2014,18.69,20.09,17.74,18.93,18.69,0.24,1.28
06-FEB-2014,18.93,20.23,18,18.94,18.93,0.01,0.05
07-FEB-2014,18.94,19.11,17.7,18.55,18.94,-0.39,-2.06
10-FEB-2014,18.55,19.2,17.58,19.05,18.55,0.50,2.70
11-FEB-2014,19.05,19.05,17.4,18.63,19.05,-0.42,-2.20
12-FEB-2014,18.63,18.63,16.12,17.43,18.63,-1.20,-6.44
13-FEB-2014,17.43,17.96,15.22,17.8,17.43,0.37,2.12
14-FEB-2014,17.8,17.83,15.61,16.66,17.8,-1.14,-6.40
17-FEB-2014,16.66,17.02,15.54,15.83,16.66,-0.83,-4.98
18-FEB-2014,15.83,15.83,13.68,15.41,15.83,-0.42,-2.65
19-FEB-2014,15.41,15.41,14.05,15.07,15.41,-0.34,-2.21
20-FEB-2014,15.07,15.72,14.27,15.16,15.07,0.09,0.60
21-FEB-2014,15.16,15.16,13.88,14.04,15.16,-1.12,-7.39
24-FEB-2014,14.04,14.8275,13.685,14.3575,14.04,0.32,2.26
25-FEB-2014,14.3575,14.3575,13.5325,13.95,14.3575,-0.41,-2.84
26-FEB-2014,13.95,14.195,13.2375,13.955,13.95,0.01,0.04
28-FEB-2014,13.955,14.87,13.545,14.1775,13.955,0.22,1.59
03-MAR-2014,14.1775,15.7325,13.9425,15.2825,14.1775,1.11,7.79
04-MAR-2014,15.2825,15.3675,13.9275,14.3925,15.2825,-0.89,-5.82
05-MAR-2014,14.3925,14.4325,13.335,13.8425,14.3925,-0.55,-3.82
06-MAR-2014,13.8425,14.6425,12.5,14.475,13.8425,0.63,4.57
07-MAR-2014,14.475,16.905,13.2625,16.72,14.475,2.25,15.51
10-MAR-2014,16.72,17.9875,15.95,17.7775,16.72,1.06,6.32
11-MAR-2014,17.7775,17.9225,14.2675,17.325,17.7775,-0.45,-2.55
12-MAR-2014,17.325,17.44,16.0875,17.04,17.325,-0.29,-1.65
13-MAR-2014,17.04,17.0825,14.65,16.82,17.04,-0.22,-1.29
14-MAR-2014,16.82,17.2875,14.2875,16.4475,16.82,-0.37,-2.21
18-MAR-2014,16.4475,17.555,15.73,17.1275,16.4475,0.68,4.13
19-MAR-2014,17.1275,17.325,15.6675,16.8825,17.1275,-0.25,-1.43
20-MAR-2014,16.8825,17.145,15.4125,16.91,16.8825,0.03,0.16
21-MAR-2014,16.91,16.91,14.3875,16.185,16.91,-0.73,-4.29
22-MAR-2014,16.185,16.185,13.135,15.875,16.185,-0.31,-1.92
24-MAR-2014,15.875,17.2,15.235,16.5375,15.875,0.66,4.17
25-MAR-2014,16.5375,17.1275,15.415,16.92,16.5375,0.38,2.31
26-MAR-2014,16.92,18.2525,15.72,17.765,16.92,0.85,4.99
27-MAR-2014,17.765,18.725,17.235,18.3725,17.765,0.61,3.42
28-MAR-2014,18.3725,19.15,17.095,18.63,18.3725,0.26,1.40
31-MAR-2014,18.63,21.8,17.49,21.6225,18.63,2.99,16.06
01-APR-2014,21.6225,21.6725,19.5425,20.685,21.6225,-0.94,-4.34
02-APR-2014,20.685,21.295,16.8575,21.2125,20.685,0.53,2.55
03-APR-2014,21.2125,22.3125,17.3075,22.1075,21.2125,0.90,4.22
04-APR-2014,22.1075,22.83,16.6675,22.6875,22.1075,0.58,2.62
07-APR-2014,22.6875,25.49,17.6925,24.9525,22.6875,2.27,9.98
09-APR-2014,24.9525,27.0875,22.3925,26.9125,24.9525,1.96,7.85
10-APR-2014,26.9125,29.71,21.11,28.7175,26.9125,1.81,6.71
11-APR-2014,28.7175,29.48,20.825,29.185,28.7175,0.47,1.63
15-APR-2014,29.185,32.62,22.8725,31.875,29.185,2.69,9.22
16-APR-2014,31.875,32.0775,21.675,31.16,31.875,-0.72,-2.24
17-APR-2014,31.16,31.33,21.645,30.8525,31.16,-0.31,-0.99
21-APR-2014,30.8525,38.0425,30.8525,34.385,30.8525,3.53,11.45
22-APR-2014,34.385,37.23,32.94,33.355,34.385,-1.03,-3.00
23-APR-2014,33.355,34.25,28.07,31.1325,33.355,-2.22,-6.66
25-APR-2014,31.1325,32.98,30.115,30.68,31.1325,-0.45,-1.45
28-APR-2014,30.68,31.925,30.5025,31.385,30.68,0.71,2.30
29-APR-2014,31.385,32.435,30.4925,31.05,31.385,-0.34,-1.07
30-APR-2014,31.05,31.4625,30.025,30.5925,31.05,-0.46,-1.47
02-MAY-2014,30.5925,33.4225,29.1825,33.055,30.5925,2.46,8.05
05-MAY-2014,33.055,35.305,30.9875,34.1875,33.055,1.13,3.43
06-MAY-2014,34.1875,34.3025,31.365,33.2675,34.1875,-0.92,-2.69
07-MAY-2014,33.2675,34.455,30.3125,33.6125,33.2675,0.35,1.04
08-MAY-2014,33.6125,35.01,29.61,34.3,33.6125,0.69,2.05
09-MAY-2014,34.3,38.9575,32.6775,37.705,34.3,3.41,9.93
12-MAY-2014,37.705,39.3,33.815,37.105,37.705,-0.60,-1.59
13-MAY-2014,37.105,37.105,28.245,32.0475,37.105,-5.06,-13.63
14-MAY-2014,32.0475,32.995,28.61,32.42,32.0475,0.37,1.16
15-MAY-2014,32.42,37.48,31.1375,36.765,32.42,4.35,13.40
16-MAY-2014,36.765,36.765,21.7375,24.2925,36.765,-12.47,-33.92
19-MAY-2014,24.2925,24.2925,19.62,20.63,24.2925,-3.66,-15.08
20-MAY-2014,20.63,21.13,16.17,19.2325,20.63,-1.40,-6.77
21-MAY-2014,19.2325,19.2325,14.5575,17.91,19.2325,-1.32,-6.88
22-MAY-2014,17.91,18.6825,14.7575,17.835,17.91,-0.08,-0.42
23-MAY-2014,17.835,18.1025,13.9675,17.705,17.835,-0.13,-0.73
26-MAY-2014,17.705,20.5975,14.59,19.84,17.705,2.14,12.06
27-MAY-2014,19.84,21.415,17.775,19.1,19.84,-0.74,-3.73
28-MAY-2014,19.1,19.5575,17.3375,17.5575,19.1,-1.54,-8.08
29-MAY-2014,17.5575,17.775,16.17,16.69,17.5575,-0.87,-4.94
30-MAY-2014,16.69,16.9475,15.8725,16.335,16.69,-0.36,-2.13
02-JUN-2014,16.335,17.1025,15.7125,16.4975,16.335,0.16,0.99
03-JUN-2014,16.4975,16.895,15.1625,15.795,16.4975,-0.70,-4.26
04-JUN-2014,15.795,15.92,14.4425,15.565,15.795,-0.23,-1.46
05-JUN-2014,15.565,16.0425,14.125,15.4475,15.565,-0.12,-0.75
06-JUN-2014,15.4475,16.455,13.7425,15.9825,15.4475,0.54,3.46
09-JUN-2014,15.9825,17.4225,14.6325,17.095,15.9825,1.11,6.96
10-JUN-2014,17.095,18.125,14.385,16.6625,17.095,-0.43,-2.53
11-JUN-2014,16.6625,17.5,14.0025,17.06,16.6625,0.40,2.39
12-JUN-2014,17.06,17.4825,15.69,16.9025,17.06,-0.16,-0.92
13-JUN-2014,16.9025,17.9625,14.5175,17.7625,16.9025,0.86,5.09
16-JUN-2014,17.7625,18.535,15.255,17.9825,17.7625,0.22,1.24
17-JUN-2014,17.9825,18.4775,16.605,17.695,17.9825,-0.29,-1.60
18-JUN-2014,17.695,19.135,14.55,18.58,17.695,0.89,5.00
19-JUN-2014,18.58,19.375,16.9575,18.7425,18.58,0.16,0.87
20-JUN-2014,18.7425,19.245,15.5925,18.8475,18.7425,0.11,0.56
23-JUN-2014,18.8475,19.535,17.815,18.9625,18.8475,0.12,0.61
24-JUN-2014,18.9625,20.605,18.68,19.1875,18.9625,0.23,1.19
25-JUN-2014,19.1875,20.1175,18.105,18.3125,19.1875,-0.88,-4.56
26-JUN-2014,18.3125,18.4975,17.1025,17.7025,18.3125,-0.61,-3.33
27-JUN-2014,17.7025,18.37,17.375,17.6275,17.7025,-0.08,-0.42
30-JUN-2014,17.6275,18.4525,17.5925,17.8725,17.6275,0.25,1.39
