Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
26-OCT-2010,21.36,21.6,18.47,20.55,21.36,-0.81,-3.79
27-OCT-2010,20.55,21.76,20.09,21.02,20.55,0.47,2.29
28-OCT-2010,21.02,21.22,20.28,20.52,21.02,-0.50,-2.38
29-OCT-2010,20.52,22,20.03,20.76,20.52,0.24,1.17
01-NOV-2010,20.76,21.19,20.31,20.92,20.76,0.16,0.77
02-NOV-2010,20.92,21.86,19.43,21.25,20.92,0.33,1.58
03-NOV-2010,21.25,21.66,19.23,21.53,21.25,0.28,1.32
04-NOV-2010,21.53,21.53,19.26,19.36,21.53,-2.17,-10.08
05-NOV-2010,19.36,19.43,17.71,19.22,19.36,-0.14,-0.72
08-NOV-2010,19.22,20.12,17.49,19.61,19.22,0.39,2.03
09-NOV-2010,19.61,19.78,17.17,18.75,19.61,-0.86,-4.39
10-NOV-2010,18.75,19.26,16.45,19.08,18.75,0.33,1.76
11-NOV-2010,19.08,19.91,16.38,19.36,19.08,0.28,1.47
12-NOV-2010,19.36,22.41,17.63,21.63,19.36,2.27,11.73
15-NOV-2010,21.63,22.48,19.26,20.25,21.63,-1.38,-6.38
16-NOV-2010,20.25,22.42,17.52,21.13,20.25,0.88,4.35
18-NOV-2010,21.13,22.82,17.59,20.62,21.13,-0.51,-2.41
19-NOV-2010,20.62,21.91,18.41,21.6,20.62,0.98,4.75
22-NOV-2010,21.6,21.85,19.44,19.93,21.6,-1.67,-7.73
23-NOV-2010,19.93,24.95,19.4,23.26,19.93,3.33,16.71
24-NOV-2010,23.26,24.95,20.95,24.68,23.26,1.42,6.10
25-NOV-2010,24.68,24.68,21.12,21.63,24.68,-3.05,-12.36
26-NOV-2010,21.63,23.84,20.1,22.58,21.63,0.95,4.39
29-NOV-2010,22.58,22.89,21.31,21.31,22.58,-1.27,-5.62
30-NOV-2010,21.31,22.22,20.64,20.71,21.31,-0.60,-2.82
01-DEC-2010,20.71,20.71,19.08,19.2,20.71,-1.51,-7.29
02-DEC-2010,19.2,19.51,17.56,18.8,19.2,-0.40,-2.08
03-DEC-2010,18.8,19.28,17.14,18.6,18.8,-0.20,-1.06
06-DEC-2010,18.6,19.37,17.46,19.37,18.6,0.77,4.14
07-DEC-2010,19.37,19.79,17.75,19.24,19.37,-0.13,-0.67
08-DEC-2010,19.24,20.95,18.21,20.43,19.24,1.19,6.19
09-DEC-2010,20.43,23.01,18.22,22.6,20.43,2.17,10.62
10-DEC-2010,22.6,22.86,21.43,21.63,22.6,-0.97,-4.29
13-DEC-2010,21.63,23.72,20.14,22.57,21.63,0.94,4.35
14-DEC-2010,22.57,22.83,21.29,21.46,22.57,-1.11,-4.92
15-DEC-2010,21.46,22.09,20.67,21.42,21.46,-0.04,-0.19
16-DEC-2010,21.42,21.6,19.94,20.24,21.42,-1.18,-5.51
20-DEC-2010,20.24,21.88,20.24,20.78,20.24,0.54,2.67
21-DEC-2010,20.78,20.78,18.75,19.77,20.78,-1.01,-4.86
22-DEC-2010,19.77,20.06,18.67,19.56,19.77,-0.21,-1.06
23-DEC-2010,19.56,19.78,18.81,19.03,19.56,-0.53,-2.71
24-DEC-2010,19.03,19.31,17.62,17.65,19.03,-1.38,-7.25
27-DEC-2010,17.65,18.69,17.05,18.45,17.65,0.80,4.53
28-DEC-2010,18.45,18.83,17.89,18.13,18.45,-0.32,-1.73
29-DEC-2010,18.13,18.32,17.13,17.13,18.13,-1.00,-5.52
30-DEC-2010,17.13,17.98,16.48,17.02,17.13,-0.11,-0.64
31-DEC-2010,17.02,17.05,16.34,16.56,17.02,-0.46,-2.70
03-JAN-2011,16.56,17.1,15.28,16.99,16.56,0.43,2.60
04-JAN-2011,16.99,17.52,15.76,17.03,16.99,0.04,0.24
05-JAN-2011,17.03,18.43,16.8,17.88,17.03,0.85,4.99
06-JAN-2011,17.88,18.87,16.69,18.2,17.88,0.32,1.79
07-JAN-2011,18.2,20.87,17.64,20.82,18.2,2.62,14.40
10-JAN-2011,20.82,23.24,19.61,23.16,20.82,2.34,11.24
11-JAN-2011,23.16,24.11,21.73,22.33,23.16,-0.83,-3.58
12-JAN-2011,22.33,23.76,20.44,21.41,22.33,-0.92,-4.12
13-JAN-2011,21.41,23.49,21.15,23.15,21.41,1.74,8.13
14-JAN-2011,23.15,24.06,20.99,23.81,23.15,0.66,2.85
17-JAN-2011,23.81,25.52,23.57,23.57,23.81,-0.24,-1.01
18-JAN-2011,23.57,23.64,21.44,21.46,23.57,-2.11,-8.95
19-JAN-2011,21.46,21.84,20.6,21.09,21.46,-0.37,-1.72
20-JAN-2011,21.09,21.77,20.06,21.01,21.09,-0.08,-0.38
21-JAN-2011,21.01,21.49,19.06,21.03,21.01,0.02,0.10
24-JAN-2011,21.03,21.14,20.1,20.17,21.03,-0.86,-4.09
25-JAN-2011,20.17,21.1,18.93,20.78,20.17,0.61,3.02
27-JAN-2011,20.78,22.27,19.08,22.09,20.78,1.31,6.30
28-JAN-2011,22.09,23.79,21.74,22.58,22.09,0.49,2.22
31-JAN-2011,22.58,24.67,22.58,23.41,22.58,0.83,3.68
01-FEB-2011,23.41,24.69,21.67,23.73,23.41,0.32,1.37
02-FEB-2011,23.73,23.73,21.65,23.52,23.73,-0.21,-0.88
03-FEB-2011,23.52,23.54,22.46,22.69,23.52,-0.83,-3.53
04-FEB-2011,22.69,24.77,21.96,24.41,22.69,1.72,7.58
07-FEB-2011,24.41,25.44,23.59,24.69,24.41,0.28,1.15
08-FEB-2011,24.69,25.32,23.17,24.74,24.69,0.05,0.20
09-FEB-2011,24.74,26.03,24.53,25.24,24.74,0.50,2.02
10-FEB-2011,25.24,26.11,23.92,24.82,25.24,-0.42,-1.66
11-FEB-2011,24.82,24.84,21.86,23.47,24.82,-1.35,-5.44
14-FEB-2011,23.47,23.69,21.56,22.58,23.47,-0.89,-3.79
15-FEB-2011,22.58,23.43,20.76,22.85,22.58,0.27,1.20
16-FEB-2011,22.85,23.59,21.7,23.05,22.85,0.20,0.88
17-FEB-2011,23.05,23.41,22.04,22.57,23.05,-0.48,-2.08
18-FEB-2011,22.57,24.52,20.38,24.18,22.57,1.61,7.13
21-FEB-2011,24.18,26.27,23.65,24.91,24.18,0.73,3.02
22-FEB-2011,24.91,28.13,24.91,26.85,24.91,1.94,7.79
23-FEB-2011,26.85,27.24,26.17,26.55,26.85,-0.30,-1.12
24-FEB-2011,26.55,28.9,26.39,28.2,26.55,1.65,6.21
25-FEB-2011,28.2,29.05,27.19,27.27,28.2,-0.93,-3.30
28-FEB-2011,27.27,27.88,22.37,24.4,27.27,-2.87,-10.52
01-MAR-2011,24.4,24.4,22.22,22.22,24.4,-2.18,-8.93
03-MAR-2011,22.22,23.84,22.07,22.96,22.22,0.74,3.33
04-MAR-2011,22.96,23.51,21.83,22.91,22.96,-0.05,-0.22
07-MAR-2011,22.91,26.12,22.91,25.22,22.91,2.31,10.08
08-MAR-2011,25.22,25.22,23.63,23.67,25.22,-1.55,-6.15
09-MAR-2011,23.67,24.23,22.46,23.28,23.67,-0.39,-1.65
10-MAR-2011,23.28,24.17,22.63,23.53,23.28,0.25,1.07
11-MAR-2011,23.53,25.22,22.87,24.13,23.53,0.60,2.55
14-MAR-2011,24.13,24.64,23.07,23.3,24.13,-0.83,-3.44
15-MAR-2011,23.3,27.52,23.3,26.63,23.3,3.33,14.29
16-MAR-2011,26.63,26.63,24.14,24.89,26.63,-1.74,-6.53
17-MAR-2011,24.89,26.11,23.47,25.26,24.89,0.37,1.49
18-MAR-2011,25.26,26.6,23.27,25.89,25.26,0.63,2.49
21-MAR-2011,25.89,26.59,23.69,25.21,25.89,-0.68,-2.63
22-MAR-2011,25.21,25.21,22.18,22.26,25.21,-2.95,-11.70
23-MAR-2011,22.26,22.37,20.97,20.97,22.26,-1.29,-5.80
24-MAR-2011,20.97,20.97,18.83,19.84,20.97,-1.13,-5.39
25-MAR-2011,19.84,20.68,19,20.47,19.84,0.63,3.18
28-MAR-2011,20.47,21.87,20.24,21.02,20.47,0.55,2.69
29-MAR-2011,21.02,22.19,20.37,21.22,21.02,0.20,0.95
30-MAR-2011,21.22,22.14,19.95,22.04,21.22,0.82,3.86
31-MAR-2011,22.04,22.98,21.13,22.18,22.04,0.14,0.64
01-APR-2011,22.18,22.18,20.1,20.11,22.18,-2.07,-9.33
04-APR-2011,20.11,21.06,19.9,20.06,20.11,-0.05,-0.25
05-APR-2011,20.06,20.72,18.84,19.9,20.06,-0.16,-0.80
06-APR-2011,19.9,20.54,19.42,20.36,19.9,0.46,2.31
07-APR-2011,20.36,20.79,19.97,20.32,20.36,-0.04,-0.20
08-APR-2011,20.32,21.06,19.24,20.54,20.32,0.22,1.08
11-APR-2011,20.54,21.63,20.36,21.24,20.54,0.70,3.41
13-APR-2011,21.24,21.29,20.28,20.41,21.24,-0.83,-3.91
15-APR-2011,20.41,22.4,19.54,21.59,20.41,1.18,5.78
18-APR-2011,21.59,22.99,21.14,22.45,21.59,0.86,3.98
19-APR-2011,22.45,23.04,21.5,22.07,22.45,-0.38,-1.69
20-APR-2011,22.07,22.07,20.79,20.99,22.07,-1.08,-4.89
21-APR-2011,20.99,20.99,19.86,20.51,20.99,-0.48,-2.29
25-APR-2011,20.51,21.62,20.41,20.91,20.51,0.40,1.95
26-APR-2011,20.91,22.42,20.88,21.71,20.91,0.80,3.83
27-APR-2011,21.71,21.89,20.72,21.35,21.71,-0.36,-1.66
28-APR-2011,21.35,21.65,20.25,20.92,21.35,-0.43,-2.01
29-APR-2011,20.92,20.92,18.45,19.58,20.92,-1.34,-6.41
02-MAY-2011,19.58,21.13,19.58,20.88,19.58,1.30,6.64
03-MAY-2011,20.88,21.94,20.35,21.58,20.88,0.70,3.35
04-MAY-2011,21.58,21.81,20.58,21.18,21.58,-0.40,-1.85
05-MAY-2011,21.18,21.7,19.88,21.6,21.18,0.42,1.98
06-MAY-2011,21.6,21.6,19.36,20.97,21.6,-0.63,-2.92
09-MAY-2011,20.97,21.95,19.92,21.5,20.97,0.53,2.53
10-MAY-2011,21.5,21.91,20.19,21.74,21.5,0.24,1.12
11-MAY-2011,21.74,21.74,19.89,21.24,21.74,-0.50,-2.30
12-MAY-2011,21.24,21.45,19.83,21.23,21.24,-0.01,-0.05
13-MAY-2011,21.23,21.23,19.4,20.63,21.23,-0.60,-2.83
16-MAY-2011,20.63,21.97,19.9,21.46,20.63,0.83,4.02
17-MAY-2011,21.46,21.46,19.76,21.03,21.46,-0.43,-2.00
18-MAY-2011,21.03,21.42,19.42,20.71,21.03,-0.32,-1.52
19-MAY-2011,20.71,20.72,19.13,20.41,20.71,-0.30,-1.45
20-MAY-2011,20.41,20.41,18.42,19.45,20.41,-0.96,-4.70
23-MAY-2011,19.45,23.45,18.52,21.04,19.45,1.59,8.17
24-MAY-2011,21.04,21.36,19.55,19.93,21.04,-1.11,-5.28
25-MAY-2011,19.93,24.31,19.35,20.66,19.93,0.73,3.66
26-MAY-2011,20.66,20.85,18.53,19.18,20.66,-1.48,-7.16
27-MAY-2011,19.18,19.18,17.14,17.25,19.18,-1.93,-10.06
30-MAY-2011,17.25,18.87,17.25,17.87,17.25,0.62,3.59
31-MAY-2011,17.87,17.87,16.67,16.82,17.87,-1.05,-5.88
01-JUN-2011,16.82,17.43,16.36,16.73,16.82,-0.09,-0.54
02-JUN-2011,16.73,18.04,16.73,17.98,16.73,1.25,7.47
03-JUN-2011,17.98,18.17,16.99,17.61,17.98,-0.37,-2.06
06-JUN-2011,17.61,18.84,17.59,18.21,17.61,0.60,3.41
07-JUN-2011,18.21,18.58,17.84,18.03,18.21,-0.18,-0.99
08-JUN-2011,18.03,18.72,17.71,18.58,18.03,0.55,3.05
09-JUN-2011,18.58,19,17.8,18.58,18.58,0.00,0.00
10-JUN-2011,18.58,19.75,17.55,18.54,18.58,-0.04,-0.22
13-JUN-2011,18.54,19.41,18.23,18.91,18.54,0.37,2.00
14-JUN-2011,18.91,18.91,17.53,18.51,18.91,-0.40,-2.12
15-JUN-2011,18.51,19.22,17.9,19.14,18.51,0.63,3.40
16-JUN-2011,19.14,19.86,18.34,19.66,19.14,0.52,2.72
17-JUN-2011,19.66,20.28,18.6,20.27,19.66,0.61,3.10
20-JUN-2011,20.27,24.38,19.78,22.18,20.27,1.91,9.42
21-JUN-2011,22.18,22.18,20.93,21.31,22.18,-0.87,-3.92
22-JUN-2011,21.31,21.31,20.24,20.89,21.31,-0.42,-1.97
23-JUN-2011,20.89,20.95,19.47,19.5,20.89,-1.39,-6.65
24-JUN-2011,19.5,19.5,18.25,19.32,19.5,-0.18,-0.92
27-JUN-2011,19.32,20.37,19.21,19.99,19.32,0.67,3.47
28-JUN-2011,19.99,19.99,19.32,19.49,19.99,-0.50,-2.50
29-JUN-2011,19.49,19.54,18.76,19.46,19.49,-0.03,-0.15
30-JUN-2011,19.46,19.46,18.41,18.41,19.46,-1.05,-5.40
